canonical_id,canonical_name,aliases,gc_organization_id,gc_url,categories,official_website,uf_page,link_hub,instagram_handle,instagram_url,instagram_confidence,instagram_match_method,needs_review,status
gc-432046,International Fraternity of Delta Sigma Pi,Delta Sigma Pi,432046,https://gatorconnect.ufl.edu/organization/ufdspcom,Academic,"https://^correct website is ufdsp.com, won't let me add the period in the space above",https://gatorconnect.ufl.edu/organization/ufdspcom,,,,,,False,Active
gc-430825,InterVarsity Christian Fellowship,"IVCF, InterVarsity",430825,https://gatorconnect.ufl.edu/organization/intervarsity,Religious/Spiritual ,https://intervarsitygainesville.org,https://gatorconnect.ufl.edu/organization/intervarsity,,intervarsitygnv,https://www.instagram.com/intervarsitygnv/,HIGH,gatorconnect_explicit_link,False,Active
gc-433555,Investigative Reporters & Editors,IRE,433555,https://gatorconnect.ufl.edu/organization/ire,Academic|Social|Professional,,https://gatorconnect.ufl.edu/organization/ire,,,,,,False,Active
gc-433104,iOS Programming Club,IPC,433104,https://gatorconnect.ufl.edu/organization/iosprogrammingclub,Academic|Virtual Offerings|Professional|Engineering & Technology,,https://gatorconnect.ufl.edu/organization/iosprogrammingclub,,,,,,False,Active
gc-430940,Islam Appreciation Month Committee,IAMC,430940,https://gatorconnect.ufl.edu/organization/iamc,Religious/Spiritual |Service|Social,https://islamoncampus.com,https://gatorconnect.ufl.edu/organization/iamc,,,,,,False,Active
gc-429908,Islam On Campus,IOC,429908,https://gatorconnect.ufl.edu/organization/islamoncampus,Religious/Spiritual |Service|Social,,https://gatorconnect.ufl.edu/organization/islamoncampus,,,,,,False,Active
gc-433288,ISPE-Florida Student Chapter,Florida ISPE Student Chapter,433288,https://gatorconnect.ufl.edu/organization/florida_ispe_student_chapter,Academic|Service|Professional,,https://gatorconnect.ufl.edu/organization/florida_ispe_student_chapter,,,,,,False,Active
gc-431264,ISPOR Student Chapter,,431264,https://gatorconnect.ufl.edu/organization/na,Academic,,https://gatorconnect.ufl.edu/organization/na,,,,,,False,Active
gc-432510,Italian Student Association,ITSA,432510,https://gatorconnect.ufl.edu/organization/itsa,Cultural|Social,,https://gatorconnect.ufl.edu/organization/itsa,,,,,,False,Active
gc-429921,Jamaican-American Student Association,JAMSA,429921,https://gatorconnect.ufl.edu/organization/jamsa,Cultural|Service|Social,,https://orgs.studentinvolvement.ufl.edu/Organization/Jamaican-American-Student-Association,,,,,,False,Active
gc-431988,Japanese Club,J-Club,431988,https://gatorconnect.ufl.edu/organization/japaneseclub,Academic|Cultural|Special Interest,,https://gatorconnect.ufl.edu/organization/japaneseclub,,,,,,False,Active
gc-430852,Japanese Student Association,JSA,430852,https://gatorconnect.ufl.edu/organization/ufjsa,Cultural,,https://gatorconnect.ufl.edu/organization/ufjsa,,,,,,False,Active
gc-433023,Jewish Law Student Association,JLSA,433023,https://gatorconnect.ufl.edu/organization/ufjlsa,Cultural|Religious/Spiritual |Social,,https://gatorconnect.ufl.edu/organization/ufjlsa,,,,,,False,Active
gc-432250,JurisPride,JP,432250,https://gatorconnect.ufl.edu/organization/jurispride,Academic|Special Interest|Professional,,https://gatorconnect.ufl.edu/organization/jurispride,,,,,,False,Active
gc-430303,KAPPA ALPHA ORDER,,430303,https://gatorconnect.ufl.edu/organization/kappaalphaorder,Social Sorority/Fraternity (RSO SSF),,https://gatorconnect.ufl.edu/organization/kappaalphaorder,,,,,,False,Active
gc-432385,Kappa Alpha Pi Pre-Law and Government Fraternity,KAPi,432385,https://gatorconnect.ufl.edu/organization/kappalaphapi-prelaw,Academic|Service|Social|Professional,,https://gatorconnect.ufl.edu/organization/kappalaphapi-prelaw,,,,,,False,Active
gc-430264,KAPPA ALPHA PSI,,430264,https://gatorconnect.ufl.edu/organization/kappaalphapsi,Social Sorority/Fraternity (RSO SSF),,https://gatorconnect.ufl.edu/organization/kappaalphapsi,,ufnupes,https://www.instagram.com/ufnupes/,HIGH,gatorconnect_explicit_link,False,Active
gc-430257,KAPPA ALPHA THETA,,430257,https://gatorconnect.ufl.edu/organization/kappaalphatheta,Social Sorority/Fraternity (RSO SSF),https://florida.kappaalphatheta.org,https://gatorconnect.ufl.edu/organization/kappaalphatheta,,uftheta,https://www.instagram.com/uftheta/,HIGH,gatorconnect_explicit_link,False,Active
gc-430255,KAPPA DELTA,,430255,https://gatorconnect.ufl.edu/organization/kappadelta,Social Sorority/Fraternity (RSO SSF),,https://gatorconnect.ufl.edu/organization/kappadelta,,,,,,False,Active
gc-431864,Kappa Delta Pi at UF,KDPi,431864,https://gatorconnect.ufl.edu/organization/ufkdpi,Honor Societies|Service|Social|Professional,https://sites.google.com/view/uf-kdpi/home?pli=1,https://gatorconnect.ufl.edu/organization/ufkdpi,,,,,,False,Active
gc-432112,Kappa Epsilon Beta Alpha Chapter - Jacksonville,,432112,https://gatorconnect.ufl.edu/organization/kappaepsilonbetaalphachapter-jacksonville,Service|Social Fraternities/Sororities |Professional,,https://gatorconnect.ufl.edu/organization/kappaepsilonbetaalphachapter-jacksonville,,,,,,False,Active
gc-432145,Kappa Epsilon: Beta Beta Chapter Orlando,,432145,https://gatorconnect.ufl.edu/organization/kappaepsilonbetabeta,Service|Social Fraternities/Sororities |Professional,,https://gatorconnect.ufl.edu/organization/kappaepsilonbetabeta,,,,,,False,Active
gc-431568,Kappa Epsilon: Kappa Chapter,KE,431568,https://gatorconnect.ufl.edu/organization/kekappa,Academic|Service|Social Fraternities/Sororities |Professional,,https://gatorconnect.ufl.edu/organization/kekappa,,,,,,False,Active
gc-433152,Kappa Psi - Epsilon Mu - Orlando,KΨ,433152,https://gatorconnect.ufl.edu/organization/kappapsiepsilonmu,Professional,https://kappapsiepsilonmu.com,https://gatorconnect.ufl.edu/organization/kappapsiepsilonmu,,epsilonmu.kappapsi,https://www.instagram.com/epsilonmu.kappapsi/,MEDIUM,official_website_or_linkhub_homepage,False,Active
gc-431238,Kappa Psi Pharmaceutical Fraternity,Kappa Psi,431238,https://gatorconnect.ufl.edu/organization/kpwebmastersigwixsite,Social|Professional,,https://gatorconnect.ufl.edu/organization/kpwebmastersigwixsite,,,,,,False,Active
gc-430256,KAPPA SIGMA,,430256,https://gatorconnect.ufl.edu/organization/kappasigma,Social Sorority/Fraternity (RSO SSF),,https://gatorconnect.ufl.edu/organization/kappasigma,,,,,,False,Active
gc-432600,Knitting Gator,,432600,https://gatorconnect.ufl.edu/organization/knittinggator,Special Interest,https://groupme.com/join_group/62503766/Uan4XMmV,https://gatorconnect.ufl.edu/organization/knittinggator,,ufknittinggator,https://www.instagram.com/ufknittinggator/,HIGH,gatorconnect_explicit_link,False,Active
gc-431484,Knots for a Cause,K4AC,431484,https://gatorconnect.ufl.edu/organization/knots4acause,Service|Social|Special Interest,,https://gatorconnect.ufl.edu/organization/knots4acause,https://linktr.ee/knots4acause,,,,,False,Active
gc-431983,Korean Language Table,KLT,431983,https://gatorconnect.ufl.edu/organization/ufklt,Academic|Cultural|Social|Special Interest,,https://gatorconnect.ufl.edu/organization/ufklt,,,,,,False,Active
gc-431008,Korean Student Association,KSA,431008,https://gatorconnect.ufl.edu/organization/ksa,Cultural,https://ufkorean.com,https://gatorconnect.ufl.edu/organization/ksa,,uf_ksa,https://www.instagram.com/uf_ksa/,MEDIUM,official_website_or_linkhub_homepage,True,Active
gc-431614,Korean Undergraduate Student Association,KUSA,431614,https://gatorconnect.ufl.edu/organization/kusa,Cultural|Social,https://ufkusa.org,https://gatorconnect.ufl.edu/organization/kusa,,ufkusa,https://www.instagram.com/ufkusa/,MEDIUM,official_website_or_linkhub_homepage,True,Active
gc-430985,Korean-American Scientists and Engineers Association Young Generation Group,KSEA YG,430985,https://gatorconnect.ufl.edu/organization/ksea_yg,Academic|Engineering & Technology,https://fl.ksea.org/yg-uf-ksea/about-the-yg-group-uf-ksea,https://gatorconnect.ufl.edu/organization/ksea_yg,,,,,,False,Active
gc-432304,LADIES,,432304,https://gatorconnect.ufl.edu/organization/ladies,Academic|Service,,https://gatorconnect.ufl.edu/organization/ladies,,,,,,False,Active
gc-430263,LAMBDA CHI ALPHA,,430263,https://gatorconnect.ufl.edu/organization/lambdachialpha,Social Sorority/Fraternity (RSO SSF),https://uflambdachi.com,https://gatorconnect.ufl.edu/organization/lambdachialpha,,uflxa,https://www.instagram.com/uflxa/,HIGH,gatorconnect_explicit_link,False,Active
gc-430262,LAMBDA THETA ALPHA,LTA,430262,https://gatorconnect.ufl.edu/organization/lambdathetaalpha,Social Sorority/Fraternity (RSO SSF),https://lambdalady.org/collegiate,https://gatorconnect.ufl.edu/organization/lambdathetaalpha,,lta_chi,https://www.instagram.com/lta_chi/,HIGH,gatorconnect_explicit_link,False,Active
gc-433030,Landscape Architects Student Chapter,SCASLA,433030,https://gatorconnect.ufl.edu/organization/ufscasla,Academic|Service|Social|Professional,,https://gatorconnect.ufl.edu/organization/ufscasla,,,,,,False,Active
gc-433384,Latinas In Stem,LIS,433384,https://gatorconnect.ufl.edu/organization/latinasinstem,Academic|Cultural|Social|Professional|Engineering & Technology,https://latinasinstem.com,https://gatorconnect.ufl.edu/organization/latinasinstem,,,,,,False,Active
gc-431331,Latino Law Student Association,LLSA,431331,https://gatorconnect.ufl.edu/organization/latinolawstudentassociation,Academic|Cultural,,https://gatorconnect.ufl.edu/organization/latinolawstudentassociation,,,,,,False,Active
gc-432470,Latino Medical Students- Undergrad Chapter,LMSA,432470,https://gatorconnect.ufl.edu/organization/lmsa,Academic|Cultural,https://sites.google.com/view/uf-lmsa/home,https://gatorconnect.ufl.edu/organization/lmsa,,,,,,False,Active
gc-432361,Latinos In Action,LIA,432361,https://gatorconnect.ufl.edu/organization/latinosinaction,Academic|Cultural|Service|Social|Professional,https://uflatinosinaction.wixsite.com/lations-in-action-at,https://gatorconnect.ufl.edu/organization/latinosinaction,,,,,,False,Active
gc-432931,Latinx Veterinary Medical Association,LVMA,432931,https://gatorconnect.ufl.edu/organization/lvma,Academic|Cultural,https://uflvma.square.site,https://gatorconnect.ufl.edu/organization/lvma,,,,,,False,Active
gc-432628,Lavender Media Productions,,432628,https://gatorconnect.ufl.edu/organization/lavender,Cultural|Social|Special Interest|Professional,,https://gatorconnect.ufl.edu/organization/lavender,https://linktr.ee/lavender.mp,,,,,False,Active
gc-433125,Law Association for Women,LAW,433125,https://gatorconnect.ufl.edu/organization/lawassociationforwomen,Social|Special Interest|Professional,https://fawl.org,https://gatorconnect.ufl.edu/organization/lawassociationforwomen,,,,,,False,Active
gc-432158,Leadership Development Institute,LDI,432158,https://gatorconnect.ufl.edu/organization/ldi,Cultural|Social|Professional,,https://gatorconnect.ufl.edu/organization/ldi,,,,,,False,Active
gc-432184,LEAP,,432184,https://gatorconnect.ufl.edu/organization/leap,Academic|Special Interest|Professional,,https://gatorconnect.ufl.edu/organization/leap,,,,,,False,Active
gc-432605,Learning Equity Program,LEP,432605,https://gatorconnect.ufl.edu/organization/learningequityprogram,Academic|Service,,https://gatorconnect.ufl.edu/organization/learningequityprogram,,,,,,False,Active
gc-431825,Lebanese American Society,LAS,431825,https://gatorconnect.ufl.edu/organization/lebaneseamericansociety,Cultural|Social|Special Interest,,https://gatorconnect.ufl.edu/organization/lebaneseamericansociety,https://linktr.ee/las_uf,,,,,False,Active
gc-432932,LeetCode Club,,432932,https://gatorconnect.ufl.edu/organization/leetcode,Academic|Social|Special Interest|Professional|Engineering & Technology,,https://gatorconnect.ufl.edu/organization/leetcode,,,,,,False,Active
gc-433395,Let Us Lead,,433395,https://gatorconnect.ufl.edu/organization/letuslead,Political,https://letuslead.org,https://gatorconnect.ufl.edu/organization/letuslead,,letuslead_,https://www.instagram.com/letuslead_/,MEDIUM,official_website_or_linkhub_homepage,False,Active
gc-429947,Letters of Love Florida,LOL Florida,429947,https://gatorconnect.ufl.edu/organization/lolflorida,Academic|Service|Social,,https://gatorconnect.ufl.edu/organization/lolflorida,,lettersoflove_florida,https://www.instagram.com/lettersoflove_florida/,HIGH,gatorconnect_explicit_link,False,Active
gc-432017,Lettuce Club,,432017,https://gatorconnect.ufl.edu/organization/lettuceclub,Academic|Service|Social|Special Interest,,https://gatorconnect.ufl.edu/organization/lettuceclub,,,,,,False,Active
gc-429909,Lion Dance Team,LDT,429909,https://gatorconnect.ufl.edu/organization/lion-dance-team,Athletic|Cultural|Social,https://ufldt.com,https://gatorconnect.ufl.edu/organization/lion-dance-team,,,,,,False,Active
gc-429913,Lucero Films,,429913,https://gatorconnect.ufl.edu/organization/lucero_film,Cultural|Special Interest,,https://gatorconnect.ufl.edu/organization/lucero_film,,lucero_film,https://www.instagram.com/lucero_film/,HIGH,gatorconnect_explicit_link,False,Active
gc-432125,Lutheran Student Fellowship,LSF,432125,https://gatorconnect.ufl.edu/organization/lsf,Religious/Spiritual ,https://flcgainesville.org,https://gatorconnect.ufl.edu/organization/lsf,,flcgainesville,https://www.instagram.com/flcgainesville/,MEDIUM,official_website_or_linkhub_homepage,True,Active
gc-431968,March of Dimes Collegiate Council,MODCC,431968,https://gatorconnect.ufl.edu/organization/ufmodcc,Academic|Service,,https://gatorconnect.ufl.edu/organization/ufmodcc,,,,,,False,Active
gc-432954,Marine Biology Club,,432954,https://gatorconnect.ufl.edu/organization/marinebiologyclub,Academic|Professional,,https://gatorconnect.ufl.edu/organization/marinebiologyclub,,,,,,False,Active
gc-432945,Master in Business Administration Association,MBAA,432945,https://gatorconnect.ufl.edu/organization/mbaa,Academic|Service,,https://warrington.ufl.edu/current-students/graduate/mba-association,,,,,,False,Active
gc-433394,MATLAB Student Club,MATLAB Club,433394,https://gatorconnect.ufl.edu/organization/matlabclub,Academic|Engineering & Technology,,https://gatorconnect.ufl.edu/organization/matlabclub,,,,,,False,Active
gc-433034,MCS Graduate Assistant Organization,,433034,https://gatorconnect.ufl.edu/organization/mcsgraduateassistantorganization,Academic,,https://gatorconnect.ufl.edu/organization/mcsgraduateassistantorganization,,,,,,False,Active
gc-433403,MedGlobal at UF,MGUF,433403,https://gatorconnect.ufl.edu/organization/medglobalatuf,Academic|Service|Professional,,https://gatorconnect.ufl.edu/organization/medglobalatuf,,,,,,False,Active
gc-431958,Medical Anesthesia Association,MAA,431958,https://gatorconnect.ufl.edu/organization/maa,Academic|Service|Special Interest|Professional,https://ufmaaofficial.wixsite.com/medical-anesthesia-a,https://gatorconnect.ufl.edu/organization/maa,,ufmaa_,https://www.instagram.com/ufmaa_/,HIGH,gatorconnect_explicit_link,False,Active
gc-433399,Medical Community Host Group,MCHG,433399,https://gatorconnect.ufl.edu/organization/mchg,Academic|Service|Professional,,https://gatorconnect.ufl.edu/organization/mchg,,,,,,False,Active
gc-431623,Medical Graduate Student Organization,MGSO,431623,https://gatorconnect.ufl.edu/organization/mgsobms,Social,https://gsovpres.wixsite.com/gsobms,https://gatorconnect.ufl.edu/organization/mgsobms,,ufcomgso,https://www.instagram.com/ufcomgso/,MEDIUM,official_website_or_linkhub_homepage,True,Active
gc-432594,Medical School for Kids Outreach at UF,MD for Kids at UF,432594,https://gatorconnect.ufl.edu/organization/mdforkidsatuf,Service|Special Interest,,https://gatorconnect.ufl.edu/organization/mdforkidsatuf,,,,,,False,Active
gc-432052,"Medicine, Education, Development for Low Income Families Everywhere",MEDLIFE,432052,https://gatorconnect.ufl.edu/organization/ufmedlife,Service|Special Interest|Professional,https://ufmedlife.com,https://gatorconnect.ufl.edu/organization/ufmedlife,,,,,,False,Active
gc-433197,Men's Club Basketball at UF,,433197,https://gatorconnect.ufl.edu/organization/not-applicable,Athletic,,https://gatorconnect.ufl.edu/organization/not-applicable,,,,,,False,Active
gc-432908,Men's Club Water Polo,Men's Wapo,432908,https://gatorconnect.ufl.edu/organization/menswaterpolo,Athletic,https://ufmenswaterpolo.com,https://gatorconnect.ufl.edu/organization/menswaterpolo,,ufmenswaterpolo,https://www.instagram.com/ufmenswaterpolo/,MEDIUM,official_website_or_linkhub_homepage,False,Active
gc-432889,Men's Lacrosse,,432889,https://gatorconnect.ufl.edu/organization/mensclublacrosse,Athletic|Service,https://gatorlacrosse.com,https://gatorconnect.ufl.edu/organization/mensclublacrosse,,GatorsLaxClub,https://www.instagram.com/GatorsLaxClub/,MEDIUM,official_website_or_linkhub_homepage,True,Active
gc-433191,Men's Ultimate Frisbee Club Team,UF Men's Ultimate,433191,https://gatorconnect.ufl.edu/organization/ufmensultimate,Athletic|Social,,https://gatorconnect.ufl.edu/organization/ufmensultimate,,,,,,False,Active
gc-433096,Meteor.S Dance Crew,,433096,https://gatorconnect.ufl.edu/organization/meteorsdancecrew,Cultural,,https://gatorconnect.ufl.edu/organization/meteorsdancecrew,,,,,,False,Active
gc-431639,Middle Eastern Law Student Association,MELSA,431639,https://gatorconnect.ufl.edu/organization/melsa,Academic|Cultural|Special Interest|Professional,,https://gatorconnect.ufl.edu/organization/melsa,,,,,,False,Active
gc-431586,Mind Body Gator,MBG,431586,https://gatorconnect.ufl.edu/organization/mindbodygator,Social|Special Interest,,https://gatorconnect.ufl.edu/organization/mindbodygator,,mindbodygator,https://www.instagram.com/mindbodygator/,HIGH,gatorconnect_explicit_link,False,Active
gc-432923,Minority Pre Legal Society,MPLS,432923,https://gatorconnect.ufl.edu/organization/mpls,Academic|Professional,,https://gatorconnect.ufl.edu/organization/mpls,,,,,,False,Active
gc-432862,Mishelanu,,432862,https://gatorconnect.ufl.edu/organization/mishelanu,Cultural|Social,,https://gatorconnect.ufl.edu/organization/mishelanu,,ufmishelanu,https://www.instagram.com/ufmishelanu/,HIGH,gatorconnect_explicit_link,False,Active
gc-433655,Mock Lab,MockLab,433655,https://gatorconnect.ufl.edu/organization/mocklab,Academic|Service|Social|Special Interest|Virtual Offerings|Professional,,https://gatorconnect.ufl.edu/organization/mocklab,,,,,,False,Active
gc-432918,Mock Trial Team,,432918,https://gatorconnect.ufl.edu/organization/mocktrialteam,Academic|Professional,,https://gatorconnect.ufl.edu/organization/mocktrialteam,,,,,,False,Active
gc-431677,Model United Nations,Model UN,431677,https://gatorconnect.ufl.edu/organization/modelun,Academic|Political|Special Interest,,https://gatorconnect.ufl.edu/organization/modelun,https://linktr.ee/ufmun?utm_source=linktree_profile_share&ltsid=aba4d03e-8d51-4e9b-b671-a2fe08035118,,,,,False,Active
gc-433108,Mu Sigma Lambda,MSL,433108,https://gatorconnect.ufl.edu/organization/msl,Athletic|Special Interest,https://musigmalambda.org,https://gatorconnect.ufl.edu/organization/msl,,musigmalambda,https://www.instagram.com/musigmalambda/,MEDIUM,official_website_or_linkhub_homepage,False,Active
gc-432310,Multicultural Association of Pre-Health Students,MAPS,432310,https://gatorconnect.ufl.edu/organization/maps,Academic|Cultural|Service|Social,,https://gatorconnect.ufl.edu/organization/maps,,,,,,False,Active
gc-430182,Multicultural Greek Council,MGC,430182,https://gatorconnect.ufl.edu/organization/mgc,Cultural|Social Fraternities/Sororities ,https://mgcuf.org,https://gatorconnect.ufl.edu/organization/mgc,,uf_mgc,https://www.instagram.com/uf_mgc/,HIGH,gatorconnect_explicit_link,False,Active
gc-430826,Music Meets Medicine,MMM,430826,https://gatorconnect.ufl.edu/organization/musicmeetsmedicine,Academic|Service|Social|Special Interest|Professional,,https://gatorconnect.ufl.edu/organization/musicmeetsmedicine,,,,,,False,Active
gc-431463,Muslim Health Association,MHA,431463,https://gatorconnect.ufl.edu/organization/muslimhealthassociation,Cultural|Religious/Spiritual |Social,,https://gatorconnect.ufl.edu/organization/muslimhealthassociation,,,,,,False,Active
gc-433334,National Arab American Medical Association,NAAMA,433334,https://gatorconnect.ufl.edu/organization/naama,Academic|Cultural|Service|Social|Special Interest,,https://gatorconnect.ufl.edu/organization/naama,,,,,,False,Active
gc-433035,National Association of Home Builders,NAHB,433035,https://gatorconnect.ufl.edu/organization/nahb,Academic|Professional,,https://gatorconnect.ufl.edu/organization/nahb,,,,,,False,Active
gc-432124,National Community Pharmacists Association Gainesville Chapter,NCPA,432124,https://gatorconnect.ufl.edu/organization/ncpa,Professional,,https://gatorconnect.ufl.edu/organization/ncpa,,,,,,False,Active
gc-432989,National Hispanic Pharmacy Association - Organizacion Latina de Estudiantes de Farmacia,NHPA-OLEF Orlando,432989,https://gatorconnect.ufl.edu/organization/nhpa-olef-orlando,Cultural,https://nationalhispanichealthfoundation.org/nhpa/school/university-of-florida-college-of-pharmacy,https://gatorconnect.ufl.edu/organization/nhpa-olef-orlando,,,,,,False,Active
gc-431772,National Lawyers Guild at UF,NLG,431772,https://gatorconnect.ufl.edu/organization/nlg,Academic|Political|Service,,https://gatorconnect.ufl.edu/organization/nlg,,uf_nlg,https://www.instagram.com/uf_nlg/,HIGH,gatorconnect_explicit_link,False,Active
gc-432055,National Marrow Donor Program,NMDP,432055,https://gatorconnect.ufl.edu/organization/nmdpuflorida,Academic|Service|Social,,https://gatorconnect.ufl.edu/organization/nmdpuflorida,,,,,,False,Active
gc-433364,National Organization for the Professional Advancement of Black Chemists and Chemical Engineers.,NOBCChE,433364,https://gatorconnect.ufl.edu/organization/nobcche,Academic|Service|Social|Professional|Engineering & Technology,https://nobcche.org,https://gatorconnect.ufl.edu/organization/nobcche,,nobccheofficial,https://www.instagram.com/nobccheofficial/,MEDIUM,official_website_or_linkhub_homepage,True,Active
gc-431478,"National Pan-Hellenic Council, Incorporated",NPHC,431478,https://gatorconnect.ufl.edu/organization/nphchq,Service|Social Fraternities/Sororities ,,https://gatorconnect.ufl.edu/organization/nphchq,,,,,,False,Active
gc-432217,National Security Club,NSC,432217,https://gatorconnect.ufl.edu/organization/ufnsc,Special Interest|Professional|Engineering & Technology,https://ufnatsec.org,https://gatorconnect.ufl.edu/organization/ufnsc,,,,,,False,Active
gc-432306,National Society of Black Engineers,NSBE,432306,https://gatorconnect.ufl.edu/organization/nsbe,Academic|Cultural|Service|Professional|Engineering & Technology,https://ufnsbe.org,https://gatorconnect.ufl.edu/organization/nsbe,,ufnsbe,https://www.instagram.com/ufnsbe/,MEDIUM,official_website_or_linkhub_homepage,True,Active
gc-432144,National Society of MANRRS,MANRRS,432144,https://gatorconnect.ufl.edu/organization/manrrs,Academic|Service|Professional,https://manrrs.org,https://gatorconnect.ufl.edu/organization/manrrs,,,,,,False,Active
gc-430983,National Student Speech-Language Hearing Assoc.,NSSLHA,430983,https://gatorconnect.ufl.edu/organization/nsslha,Academic|Special Interest|Professional,https://nsslhaufl.weebly.com,https://gatorconnect.ufl.edu/organization/nsslha,,nsslhagators,https://www.instagram.com/nsslhagators/,MEDIUM,official_website_or_linkhub_homepage,True,Active
gc-433446,Natural Resource Diversity Initiative,NRDI,433446,https://gatorconnect.ufl.edu/organization/natural_resource_diversity_initiative,Cultural|Social|Special Interest,,https://gatorconnect.ufl.edu/organization/natural_resource_diversity_initiative,,,,,,False,Active
gc-433126,Natural Resources & Environment Grad Council,NREGC,433126,https://gatorconnect.ufl.edu/organization/nregc,Academic|Social,,https://gatorconnect.ufl.edu/organization/nregc,,,,,,False,Active
gc-431936,Nature Coast Student Organization,NCSO,431936,https://gatorconnect.ufl.edu/organization/ncso,Academic|Social|Professional,,https://gatorconnect.ufl.edu/organization/ncso,,,,,,False,Active
gc-431742,Nepalese Student Association,NSA,431742,https://gatorconnect.ufl.edu/organization/nepalese-student-association,Cultural|Social,,https://gatorconnect.ufl.edu/organization/nepalese-student-association,,,,,,False,Active
gc-432998,Neurogenetics Student Organization,NGSO,432998,https://gatorconnect.ufl.edu/organization/ngso,Academic|Special Interest,,https://gatorconnect.ufl.edu/organization/ngso,,,,,,False,Active
gc-432349,NeuroMusic,UNM,432349,https://gatorconnect.ufl.edu/organization/neuromusic,Academic|Service|Social|Special Interest,,https://gatorconnect.ufl.edu/organization/neuromusic,,,,,,False,Active
gc-433489,New Age Radio Club,NARC,433489,https://gatorconnect.ufl.edu/organization/newageradioclub,Social|Special Interest,,https://gatorconnect.ufl.edu/organization/newageradioclub,https://linktr.ee/newageradioclub,,,,,False,Active
gc-431270,NHPA Organización Latina de Estudiantes de Farmacia-Gainesville,NHPA OLEF-GNV,431270,https://gatorconnect.ufl.edu/organization/organizacionlatinadeef,Cultural|Social|Professional,,https://gatorconnect.ufl.edu/organization/organizacionlatinadeef,,,,,,False,Active
gc-432356,NORD Students for Rare,NORD,432356,https://gatorconnect.ufl.edu/organization/nord-students-for-rare,Service|Special Interest,,https://gatorconnect.ufl.edu/organization/nord-students-for-rare,,,,,,False,Active
gc-431989,North African Student Association,NASA,431989,https://gatorconnect.ufl.edu/organization/ufnasa,Cultural|Social,,https://gatorconnect.ufl.edu/organization/ufnasa,,,,,,False,Active
gc-432019,North American Young Generation in Nuclear,NAYGN,432019,https://gatorconnect.ufl.edu/organization/naygnuf,Service|Special Interest|Professional|Engineering & Technology,https://naygnuf.com,https://gatorconnect.ufl.edu/organization/naygnuf,,,,,,False,Active
gc-433295,North Florida Research and Education Center Students’ Association,NFREC-SA,433295,https://gatorconnect.ufl.edu/organization/nfrec-sa,Academic|Cultural|Social|Professional,,https://gatorconnect.ufl.edu/organization/nfrec-sa,,,,,,False,Active
gc-432623,Nurses Leading Change,NLC,432623,https://gatorconnect.ufl.edu/organization/nursesleadingchange,Academic|Service|Social|Professional,,https://gatorconnect.ufl.edu/organization/nursesleadingchange,,,,,,False,Active
gc-432026,Off Campus Ambassadors,OCA,432026,https://gatorconnect.ufl.edu/organization/offcampusambassadors,Service|Social|Professional,,https://gatorconnect.ufl.edu/organization/offcampusambassadors,,,,,,False,Active
gc-430245,Office of Community & Belonging,,430245,https://gatorconnect.ufl.edu/organization/communityandbelonging,Cultural|Special Interest,,https://studentengagement.ufl.edu,,ufstudentengage,https://www.instagram.com/ufstudentengage/,HIGH,gatorconnect_explicit_link,False,Active
gc-426568,Office of the Vice President for Business Affairs,,426568,https://gatorconnect.ufl.edu/organization/businessaffairs,University Units,,https://businessaffairs.ufl.edu,,,,,,False,Active
gc-431031,Omega Phi Alpha,OphiA,431031,https://gatorconnect.ufl.edu/organization/omegaphialpha,Service|Social,https://opaportal.org/app/login?pageRedirect=%2Falphaomicron%2Fmemberhome.php&chapter=alphaomicron,https://gatorconnect.ufl.edu/organization/omegaphialpha,,omegaphialphauf,https://www.instagram.com/omegaphialphauf/,HIGH,gatorconnect_explicit_link,False,Active
gc-430312,OMEGA PSI PHI,,430312,https://gatorconnect.ufl.edu/organization/omegapsiphi,Social Sorority/Fraternity (RSO SSF),,https://gatorconnect.ufl.edu/organization/omegapsiphi,,,,,,False,Active
gc-433392,ONWARD,,433392,https://gatorconnect.ufl.edu/organization/ufonward,Academic|Cultural|Service|Social|Special Interest,,https://gatorconnect.ufl.edu/organization/ufonward,,,,,,False,Active
gc-431673,Open Source Club,OSC,431673,https://gatorconnect.ufl.edu/organization/osc,Engineering & Technology,https://ufosc.org,https://gatorconnect.ufl.edu/organization/osc,,uf_osc,https://www.instagram.com/uf_osc/,MEDIUM,official_website_or_linkhub_homepage,True,Active
gc-433164,Orbital Gator,Orbital Gators,433164,https://gatorconnect.ufl.edu/organization/orbitalgators,Academic|Special Interest|Engineering & Technology,,https://gatorconnect.ufl.edu/organization/orbitalgators,,,,,,False,Active
gc-432871,Organic Researchers and Chemists Association,ORCA,432871,https://gatorconnect.ufl.edu/organization/ufacsorca,Academic|Service|Social|Special Interest|Professional,,https://ufacsorca.chem.ufl.edu,,,,,,False,Active
gc-433449,Organización de Estudiantes Graduados de Español,OEGE,433449,https://gatorconnect.ufl.edu/organization/oege,Academic|Cultural|Service|Social|Professional,,https://gatorconnect.ufl.edu/organization/oege,,,,,,False,Active
gc-431255,Orthodontics Interest Group,OIG,431255,https://gatorconnect.ufl.edu/organization/orthodontics-interest-group,Academic|Special Interest,,https://gatorconnect.ufl.edu/organization/orthodontics-interest-group,,,,,,False,Active
